id,status,term,usr,noteId,revokeID,branch_id,cAc_id
40000003892,101,NULL,5,NULL,NULL,4,400012
40000003893,101,NULL,5,NULL,NULL,4,400013
40000003894,101,NULL,5,NULL,NULL,4,400014
40000003895,101,NULL,5,NULL,NULL,4,400015
40000003896,101,NULL,5,NULL,NULL,4,400016
40000003897,101,NULL,5,NULL,NULL,4,400017
40000003898,101,NULL,5,NULL,NULL,4,400018
40000003899,101,NULL,5,NULL,NULL,4,400019
40000003900,101,NULL,5,NULL,NULL,4,400020
40000003901,101,NULL,5,NULL,NULL,4,400021
40000003902,101,NULL,5,NULL,NULL,4,400022
40000003903,101,NULL,5,NULL,NULL,4,400023
40000003904,101,NULL,5,NULL,NULL,4,400024
40000003905,101,NULL,5,NULL,NULL,4,400025
40000003906,101,NULL,5,NULL,NULL,4,400026
40000003907,101,NULL,5,NULL,NULL,4,400027
40000003908,101,NULL,5,NULL,NULL,4,400028
40000003909,101,NULL,5,NULL,NULL,4,400029
40000003910,101,NULL,5,NULL,NULL,4,400030
40000003911,101,NULL,5,NULL,NULL,4,400031
40000003912,101,NULL,5,NULL,NULL,4,400032
40000003913,101,NULL,5,NULL,NULL,4,400033
40000003914,101,NULL,5,NULL,NULL,4,400034
40000003915,101,NULL,5,NULL,NULL,4,400035
40000003916,101,NULL,5,NULL,NULL,4,400036
40000003917,101,NULL,5,NULL,NULL,4,400037
40000003918,101,NULL,5,NULL,NULL,4,400038
40000003919,101,NULL,5,NULL,NULL,4,400039
40000003920,101,NULL,5,NULL,NULL,4,400040
40000003921,101,NULL,5,NULL,NULL,4,400041
40000003922,101,NULL,5,NULL,NULL,4,400042
40000003923,101,NULL,5,NULL,NULL,4,400043
40000003924,101,NULL,5,NULL,NULL,4,400044
40000003925,101,NULL,5,NULL,NULL,4,400045
40000003926,101,NULL,5,NULL,NULL,4,400046
40000003927,101,NULL,5,NULL,NULL,4,400047
40000003928,101,NULL,5,NULL,NULL,4,400048
40000003929,101,NULL,5,NULL,NULL,4,400049
40000003930,101,NULL,5,NULL,NULL,4,400050
40000003931,101,NULL,5,NULL,NULL,4,400051
40000003932,101,NULL,5,NULL,NULL,4,400052
40000003933,101,NULL,5,NULL,NULL,4,400053
40000003934,101,NULL,5,NULL,NULL,4,400054
40000003935,101,NULL,5,NULL,NULL,4,400055
40000003936,101,NULL,5,NULL,NULL,4,400056
40000003937,101,NULL,5,NULL,NULL,4,400057
40000003938,101,NULL,5,NULL,NULL,4,400058
40000003939,101,NULL,5,NULL,NULL,4,400059
40000003940,101,NULL,5,NULL,NULL,4,400060
40000003954,101,NULL,5,NULL,NULL,4,400074
40000004206,101,NULL,1,NULL,NULL,4,400045
40000004209,101,NULL,1,NULL,NULL,4,400048
40000004210,101,NULL,1,NULL,NULL,4,400048
40000004213,101,NULL,1,NULL,NULL,4,400026
40000004214,101,NULL,1,NULL,NULL,4,400026
40000004221,101,NULL,1,NULL,NULL,4,400044
40000004222,101,NULL,1,NULL,NULL,4,400044
40000004225,101,NULL,1,170677,NULL,4,400014
40000004226,101,NULL,1,NULL,NULL,4,400014
40000004227,101,NULL,1,NULL,NULL,4,400014
40000004239,101,NULL,1,NULL,NULL,4,400039
40000004240,101,NULL,1,NULL,NULL,4,400026
40000004248,101,NULL,1,170017,NULL,4,400040
40000004249,101,NULL,1,NULL,NULL,4,400040
40000004250,101,NULL,1,NULL,NULL,4,400040
40000004265,101,NULL,1,170678,NULL,4,400019
40000004266,101,NULL,1,NULL,NULL,4,400019
40000004267,101,NULL,1,NULL,NULL,4,400019
40000004292,101,NULL,1,NULL,NULL,4,400028
40000004295,101,NULL,1,NULL,NULL,4,400025
40000004299,101,NULL,1,NULL,NULL,4,400046
40000004326,101,NULL,1,NULL,NULL,4,400053
40000004333,101,NULL,1,170105,NULL,4,400022
40000004334,101,NULL,1,NULL,NULL,4,400022
40000004335,101,NULL,1,170386,NULL,4,400022
40000004336,101,NULL,1,NULL,NULL,4,400022
40000004337,101,NULL,1,NULL,NULL,4,400022
40000004338,101,NULL,1,NULL,NULL,4,400022
40000004339,101,NULL,1,NULL,NULL,4,400040
40000004340,101,NULL,1,NULL,NULL,4,400040
40000004343,101,NULL,1,NULL,NULL,4,400003
40000004344,101,NULL,1,NULL,NULL,4,400003
40000004359,101,NULL,1,NULL,NULL,4,400052
40000004360,101,NULL,1,NULL,NULL,4,400052
40000004389,101,NULL,1,170025,NULL,4,400035
40000004390,101,NULL,1,NULL,NULL,4,400035
40000004391,101,NULL,1,NULL,NULL,4,400035
40000004406,101,NULL,1,NULL,NULL,4,400003
40000004407,101,NULL,1,NULL,NULL,4,400003
40000004417,101,NULL,1,170110,NULL,4,400047
40000004418,101,NULL,1,NULL,NULL,4,400047
40000004419,101,NULL,1,NULL,NULL,4,400047
40000004426,101,NULL,1,170014,NULL,4,400060
40000004427,101,NULL,1,NULL,NULL,4,400060
40000004428,101,NULL,1,NULL,NULL,4,400060
40000004429,101,NULL,1,NULL,NULL,4,400059
40000004435,101,NULL,1,NULL,NULL,4,400035
40000004436,101,NULL,1,NULL,NULL,4,400035
40000004456,101,NULL,1,170164,NULL,4,400056
40000004457,101,NULL,1,NULL,NULL,4,400056
40000004458,101,NULL,1,NULL,NULL,4,400056
40000004462,101,NULL,1,170219,NULL,4,400020
40000004463,101,NULL,1,NULL,NULL,4,400020
40000004464,101,NULL,1,NULL,NULL,4,400020
40000004473,101,NULL,1,NULL,NULL,4,400056
40000004474,101,NULL,1,NULL,NULL,4,400056
40000004481,101,NULL,1,NULL,NULL,4,400028
40000004482,101,NULL,1,NULL,NULL,4,400028
40000004483,101,NULL,1,NULL,NULL,4,400059
40000004494,101,NULL,1,NULL,NULL,4,400031
40000004495,101,NULL,1,NULL,NULL,4,400031
40000004500,101,NULL,1,NULL,NULL,4,400047
40000004501,101,NULL,1,NULL,NULL,4,400047
40000004504,101,NULL,1,170015,NULL,4,400059
40000004505,101,NULL,1,NULL,NULL,4,400059
40000004506,101,NULL,1,NULL,NULL,4,400059
40000004507,101,NULL,1,NULL,NULL,4,400003
40000004508,101,NULL,1,NULL,NULL,4,400003
40000004513,101,NULL,1,NULL,NULL,4,400012
40000004514,101,NULL,1,NULL,NULL,4,400039
40000004515,101,NULL,1,NULL,NULL,4,400059
40000004544,101,NULL,1,NULL,NULL,4,400059
40000004545,101,NULL,1,NULL,NULL,4,400059
40000004546,101,NULL,1,NULL,NULL,4,400060
40000004547,101,NULL,1,NULL,NULL,4,400060
40000004552,101,NULL,1,NULL,NULL,4,400048
40000004572,101,NULL,1,170220,NULL,4,400031
40000004573,101,NULL,1,NULL,NULL,4,400031
40000004574,101,NULL,1,NULL,NULL,4,400031
40000004578,101,NULL,1,NULL,NULL,4,400016
40000004596,101,NULL,1,NULL,NULL,4,400016
40000004603,101,NULL,1,170664,NULL,4,400037
40000004604,101,NULL,1,NULL,NULL,4,400037
40000004605,101,NULL,1,NULL,NULL,4,400037
40000004609,101,NULL,1,NULL,NULL,4,400048
40000004616,-4,NULL,1,170267,NULL,4,400039
40000004617,-4,NULL,1,NULL,NULL,4,400039
40000004618,101,NULL,1,NULL,NULL,4,400039
40000004621,-5,NULL,1,NULL,40000004616,4,400039
40000004622,-5,NULL,1,NULL,40000004617,4,400039
40000004625,101,NULL,1,170267,NULL,4,400039
40000004626,101,NULL,1,NULL,NULL,4,400039
40000004630,101,NULL,1,NULL,NULL,4,400039
40000004649,101,NULL,1,NULL,NULL,4,400004
40000004650,101,NULL,1,NULL,NULL,4,400004
40000004651,101,NULL,1,NULL,NULL,4,400019
40000004652,101,NULL,1,NULL,NULL,4,400019
40000004658,101,NULL,1,NULL,NULL,4,400031
40000004670,101,NULL,1,NULL,NULL,4,400031
40000004674,101,NULL,1,170207,NULL,4,400018
40000004675,101,NULL,1,NULL,NULL,4,400018
40000004676,101,NULL,1,NULL,NULL,4,400018
40000004709,101,NULL,1,170385,NULL,4,400035
40000004710,101,NULL,1,NULL,NULL,4,400035
40000004711,101,NULL,1,NULL,NULL,4,400035
40000004712,101,NULL,1,NULL,NULL,4,400045
40000004716,101,NULL,1,NULL,NULL,4,400048
40000004721,101,NULL,1,NULL,NULL,4,400004
40000004722,101,NULL,1,NULL,NULL,4,400004
40000004723,101,NULL,1,NULL,NULL,4,400028
40000004725,101,NULL,1,NULL,NULL,4,400021
40000004729,101,NULL,1,170235,NULL,4,400055
40000004730,101,NULL,1,NULL,NULL,4,400055
40000004731,101,NULL,1,NULL,NULL,4,400055
40000004735,101,NULL,1,NULL,NULL,4,400045
40000004736,101,NULL,1,170201,NULL,4,400045
40000004737,101,NULL,1,NULL,NULL,4,400045
40000004738,101,NULL,1,NULL,NULL,4,400045
40000004751,101,NULL,1,NULL,NULL,4,400045
40000004757,101,NULL,1,180078,NULL,4,400019
40000004758,101,NULL,1,NULL,NULL,4,400019
40000004759,101,NULL,1,NULL,NULL,4,400019
40000004766,101,NULL,1,170240,NULL,4,400074
40000004767,101,NULL,1,NULL,NULL,4,400074
40000004768,101,NULL,1,NULL,NULL,4,400074
40000004769,101,NULL,1,170451,NULL,4,400019
40000004770,101,NULL,1,NULL,NULL,4,400019
40000004771,101,NULL,1,NULL,NULL,4,400019
40000004785,101,NULL,1,NULL,NULL,4,400012
40000004786,101,NULL,1,NULL,NULL,4,400012
40000004799,101,NULL,1,NULL,NULL,4,400014
40000004800,101,NULL,1,NULL,NULL,4,400014
40000004817,101,NULL,1,NULL,NULL,4,400039
40000004848,101,NULL,1,NULL,NULL,4,400004
40000004849,101,NULL,1,NULL,NULL,4,400004
40000004850,101,NULL,1,NULL,NULL,4,400055
40000004851,101,NULL,1,NULL,NULL,4,400055
40000004862,101,NULL,1,NULL,NULL,4,400046
40000004871,101,NULL,1,NULL,NULL,4,400074
40000004872,101,NULL,1,NULL,NULL,4,400074
40000004884,101,NULL,1,NULL,NULL,4,400016
40000004885,101,NULL,1,NULL,NULL,4,400016
40000004924,101,NULL,1,170373,NULL,4,400026
40000004925,101,NULL,1,NULL,NULL,4,400026
40000004926,101,NULL,1,NULL,NULL,4,400026
40000004927,101,NULL,1,180116,NULL,4,400074
40000004928,101,NULL,1,NULL,NULL,4,400074
40000004929,101,NULL,1,NULL,NULL,4,400074
40000004932,101,NULL,1,NULL,NULL,4,400020
40000004933,101,NULL,1,NULL,NULL,4,400020
40000004954,101,NULL,1,NULL,NULL,4,400014
40000004955,101,NULL,1,NULL,NULL,4,400014
40000004961,101,NULL,1,NULL,NULL,4,400048
40000004995,101,NULL,1,NULL,NULL,4,400049
40000005007,101,NULL,1,NULL,NULL,4,400020
40000005008,101,NULL,1,NULL,NULL,4,400020
40000005009,101,NULL,1,NULL,NULL,4,400019
40000005010,101,NULL,1,NULL,NULL,4,400019
40000005022,101,NULL,1,180051,NULL,4,400028
40000005023,101,NULL,1,NULL,NULL,4,400028
40000005024,101,NULL,1,NULL,NULL,4,400028
40000005045,101,NULL,1,NULL,NULL,4,400028
40000005060,101,NULL,1,NULL,NULL,4,400055
40000005061,101,NULL,1,NULL,NULL,4,400055
40000005069,101,NULL,1,170675,NULL,4,400028
40000005070,101,NULL,1,NULL,NULL,4,400028
40000005073,101,NULL,1,NULL,NULL,4,400028
40000005092,101,NULL,1,NULL,NULL,4,400039
40000005093,101,NULL,1,NULL,NULL,4,400039
40000005098,101,NULL,1,NULL,NULL,4,400048
40000005127,101,NULL,1,170269,NULL,4,400058
40000005128,101,NULL,1,NULL,NULL,4,400058
40000005129,101,NULL,1,NULL,NULL,4,400058
40000005178,101,NULL,1,NULL,NULL,4,400074
40000005179,101,NULL,1,NULL,NULL,4,400074
40000005210,101,NULL,1,170594,NULL,4,400021
40000005211,101,NULL,1,NULL,NULL,4,400021
40000005212,101,NULL,1,NULL,NULL,4,400021
40000005213,101,NULL,1,170608,NULL,4,400021
40000005214,101,NULL,1,NULL,NULL,4,400021
40000005215,101,NULL,1,NULL,NULL,4,400021
40000005222,101,NULL,1,170482,NULL,4,400050
40000005223,101,NULL,1,NULL,NULL,4,400050
40000005224,101,NULL,1,NULL,NULL,4,400050
40000005225,101,NULL,1,NULL,NULL,4,400021
40000005226,101,NULL,1,NULL,NULL,4,400021
40000005240,101,NULL,1,170428,NULL,4,400010
40000005241,101,NULL,1,NULL,NULL,4,400010
40000005242,101,NULL,1,NULL,NULL,4,400010
40000005297,101,NULL,1,NULL,NULL,4,400048
40000005345,101,NULL,1,170306,NULL,4,400030
40000005346,101,NULL,1,NULL,NULL,4,400030
40000005351,101,NULL,1,NULL,NULL,4,400012
40000005352,101,NULL,1,NULL,NULL,4,400030
40000005362,101,NULL,1,170362,NULL,4,400007
40000005363,101,NULL,1,NULL,NULL,4,400007
40000005364,101,NULL,1,NULL,NULL,4,400007
40000005400,101,NULL,1,NULL,NULL,4,400046
40000005401,101,NULL,1,170429,NULL,4,400006
40000005402,101,NULL,1,NULL,NULL,4,400006
40000005403,101,NULL,1,NULL,NULL,4,400006
40000005425,101,NULL,1,NULL,NULL,4,400044
40000005426,-4,NULL,1,NULL,NULL,4,400044
40000005427,101,NULL,1,170622,NULL,4,400044
40000005428,101,NULL,1,NULL,NULL,4,400044
40000005429,101,NULL,1,NULL,NULL,4,400044
40000005430,101,NULL,1,NULL,NULL,4,400044
40000005432,101,NULL,1,NULL,NULL,4,400048
40000005433,-5,NULL,1,NULL,40000005426,4,400044
40000005434,101,NULL,1,NULL,NULL,4,400044
40000005454,101,NULL,1,NULL,NULL,4,400006
40000005455,101,NULL,1,NULL,NULL,4,400006
40000005481,101,NULL,1,NULL,NULL,4,400026
40000005482,101,NULL,1,NULL,NULL,4,400026
40000005490,101,NULL,1,NULL,NULL,4,400046
40000005514,101,NULL,1,NULL,NULL,4,400048
40000005528,101,NULL,1,NULL,NULL,4,400043
40000005529,101,NULL,1,NULL,NULL,4,400043
40000005530,101,NULL,1,NULL,NULL,4,400052
40000005531,101,NULL,1,NULL,NULL,4,400052
40000005533,101,NULL,1,NULL,NULL,4,400048
40000005543,101,NULL,1,NULL,NULL,4,400012
40000005549,101,NULL,1,170636,NULL,4,400029
40000005550,101,NULL,1,NULL,NULL,4,400029
40000005551,101,NULL,1,NULL,NULL,4,400029
40000005583,101,NULL,1,NULL,NULL,4,400028
40000005584,101,NULL,1,NULL,NULL,4,400028
40000005588,101,NULL,1,170533,NULL,4,400026
40000005589,101,NULL,1,NULL,NULL,4,400026
40000005590,101,NULL,1,NULL,NULL,4,400026
40000005592,101,NULL,1,170465,NULL,4,400049
40000005593,101,NULL,1,NULL,NULL,4,400049
40000005594,101,NULL,1,NULL,NULL,4,400049
40000005595,101,NULL,1,170580,NULL,4,400049
40000005596,101,NULL,1,NULL,NULL,4,400049
40000005597,101,NULL,1,NULL,NULL,4,400049
40000005598,101,NULL,1,170412,NULL,4,400026
40000005599,101,NULL,1,NULL,NULL,4,400026
40000005600,101,NULL,1,NULL,NULL,4,400026
40000005605,101,NULL,1,NULL,NULL,4,400026
40000005606,101,NULL,1,NULL,NULL,4,400026
40000005607,101,NULL,1,NULL,NULL,4,400035
40000005608,101,NULL,1,NULL,NULL,4,400035
40000005616,101,NULL,1,NULL,NULL,4,400044
40000005617,101,NULL,1,NULL,NULL,4,400049
40000005627,101,NULL,1,NULL,NULL,4,400029
40000005643,101,NULL,1,NULL,NULL,4,400033
40000005644,101,NULL,1,NULL,NULL,4,400033
40000005664,101,NULL,1,NULL,NULL,4,400007
40000005665,101,NULL,1,NULL,NULL,4,400007
40000005666,101,NULL,1,NULL,NULL,4,400026
40000005667,101,NULL,1,NULL,NULL,4,400026
40000005668,101,NULL,1,180176,NULL,4,400021
40000005669,101,NULL,1,NULL,NULL,4,400021
40000005670,101,NULL,1,NULL,NULL,4,400021
40000005677,101,NULL,1,NULL,NULL,4,400021
40000005678,101,NULL,1,NULL,NULL,4,400021
40000005694,101,NULL,1,NULL,NULL,4,400012
40000005702,101,NULL,1,170486,NULL,4,400026
40000005703,101,NULL,1,NULL,NULL,4,400026
40000005704,101,NULL,1,NULL,NULL,4,400026
40000005717,101,NULL,1,NULL,NULL,4,400009
40000005718,101,NULL,1,NULL,NULL,4,400009
40000005719,101,NULL,1,NULL,NULL,4,400052
40000005720,101,NULL,1,NULL,NULL,4,400052
40000005725,101,NULL,1,NULL,NULL,4,400048
40000005726,101,NULL,1,NULL,NULL,4,400048
40000005733,101,NULL,1,NULL,NULL,4,400004
40000005734,101,NULL,1,NULL,NULL,4,400004
40000005741,101,NULL,1,NULL,NULL,4,400039
40000005742,101,NULL,1,NULL,NULL,4,400039
40000005745,101,NULL,1,NULL,NULL,4,400039
40000005813,101,NULL,1,NULL,NULL,4,400048
40000005815,101,NULL,1,NULL,NULL,4,400044
40000005837,101,NULL,1,NULL,NULL,4,400012
40000005845,101,NULL,1,NULL,NULL,4,400037
40000005846,101,NULL,1,NULL,NULL,4,400037
40000005851,101,NULL,1,180232,NULL,4,400028
40000005852,101,NULL,1,NULL,NULL,4,400028
40000005853,101,NULL,1,NULL,NULL,4,400028
40000005854,101,NULL,1,NULL,NULL,4,400028
40000005909,101,NULL,1,NULL,NULL,4,400031
40000005910,101,NULL,1,NULL,NULL,4,400031
40000005915,101,NULL,1,180291,NULL,4,400031
40000005916,101,NULL,1,NULL,NULL,4,400031
40000005919,101,NULL,1,170244,NULL,4,400024
40000005920,101,NULL,1,NULL,NULL,4,400024
40000005921,101,NULL,1,NULL,NULL,4,400024
40000005965,101,NULL,1,NULL,NULL,4,400028
40000005968,101,NULL,1,NULL,NULL,4,400005
40000005969,101,NULL,1,NULL,NULL,4,400005
40000005970,101,NULL,1,NULL,NULL,4,400005
40000005971,101,NULL,1,NULL,NULL,4,400005
40000005978,101,NULL,1,170422,NULL,4,400046
40000005979,101,NULL,1,NULL,NULL,4,400046
40000005980,101,NULL,1,NULL,NULL,4,400046
40000005981,101,NULL,1,170249,NULL,4,400037
40000005982,101,NULL,1,NULL,NULL,4,400037
40000005983,101,NULL,1,NULL,NULL,4,400037
40000005984,101,NULL,1,170514,NULL,4,400037
40000005985,101,NULL,1,NULL,NULL,4,400037
40000005986,101,NULL,1,180282,NULL,4,400037
40000005987,101,NULL,1,NULL,NULL,4,400037
40000005988,101,NULL,1,NULL,NULL,4,400037
40000005989,101,NULL,1,NULL,NULL,4,400037
40000005994,101,NULL,1,NULL,NULL,4,400037
40000005995,101,NULL,1,NULL,NULL,4,400037
40000005996,101,NULL,1,NULL,NULL,4,400035
40000005997,101,NULL,1,NULL,NULL,4,400035
40000006004,101,NULL,1,NULL,NULL,4,400046
40000006068,101,NULL,1,180028,NULL,4,400052
40000006069,101,NULL,1,NULL,NULL,4,400052
40000006070,101,NULL,1,NULL,NULL,4,400052
40000006088,101,NULL,1,180223,NULL,4,400052
40000006089,101,NULL,1,NULL,NULL,4,400052
40000006090,101,NULL,1,NULL,NULL,4,400052
40000006096,101,NULL,1,170264,NULL,4,400035
40000006097,101,NULL,1,NULL,NULL,4,400035
40000006098,101,NULL,1,170282,NULL,4,400035
40000006099,101,NULL,1,NULL,NULL,4,400035
40000006100,101,NULL,1,NULL,NULL,4,400035
40000006101,101,NULL,1,NULL,NULL,4,400035
40000006112,101,NULL,1,170357,NULL,4,400015
40000006113,101,NULL,1,NULL,NULL,4,400015
40000006114,101,NULL,1,NULL,NULL,4,400015
40000006115,101,NULL,1,170485,NULL,4,400015
40000006116,101,NULL,1,NULL,NULL,4,400015
40000006117,101,NULL,1,NULL,NULL,4,400015
40000006118,101,NULL,1,170614,NULL,4,400015
40000006119,101,NULL,1,NULL,NULL,4,400015
40000006120,101,NULL,1,NULL,NULL,4,400015
40000006125,101,NULL,1,NULL,NULL,4,400035
40000006126,101,NULL,1,NULL,NULL,4,400035
40000006129,101,NULL,1,NULL,NULL,4,400052
40000006130,101,NULL,1,NULL,NULL,4,400052
40000006170,101,NULL,1,NULL,NULL,4,400046
40000006171,101,NULL,1,NULL,NULL,4,400046
40000006188,101,NULL,1,NULL,NULL,4,400035
40000006189,101,NULL,1,NULL,NULL,4,400035
40000006200,101,NULL,1,170398,NULL,4,400017
40000006201,101,NULL,1,NULL,NULL,4,400017
40000006202,101,NULL,1,NULL,NULL,4,400017
40000006216,101,NULL,1,NULL,NULL,4,400053
40000006220,101,NULL,1,180308,NULL,4,400035
40000006221,101,NULL,1,NULL,NULL,4,400035
40000006223,101,NULL,1,NULL,NULL,4,400035
40000006224,101,NULL,1,170436,NULL,4,400006
40000006225,101,NULL,1,NULL,NULL,4,400006
40000006226,101,NULL,1,NULL,NULL,4,400006
40000006227,101,NULL,1,NULL,NULL,4,400057
40000006232,101,NULL,1,NULL,NULL,4,400006
40000006233,101,NULL,1,NULL,NULL,4,400006
40000006397,101,NULL,1,NULL,NULL,4,400048
40000006398,101,NULL,1,NULL,NULL,4,400028
40000006400,101,NULL,1,180047,NULL,4,400056
40000006401,101,NULL,1,NULL,NULL,4,400056
40000006402,101,NULL,1,NULL,NULL,4,400056
40000006445,101,NULL,1,180328,NULL,4,400035
40000006446,101,NULL,1,NULL,NULL,4,400035
40000006447,101,NULL,1,NULL,NULL,4,400035
40000006449,101,NULL,1,NULL,NULL,4,400049
40000006450,101,NULL,1,NULL,NULL,4,400049
40000006459,101,NULL,1,NULL,NULL,4,400052
40000006460,101,NULL,1,NULL,NULL,4,400052
40000006464,101,NULL,1,NULL,NULL,4,400038
40000006465,101,NULL,1,NULL,NULL,4,400038
40000006469,101,NULL,1,170504,NULL,4,400038
40000006470,101,NULL,1,NULL,NULL,4,400038
40000006471,101,NULL,1,NULL,NULL,4,400038
40000006487,101,NULL,1,NULL,NULL,4,400028
40000006517,101,NULL,1,NULL,NULL,4,400024
40000006518,101,NULL,1,NULL,NULL,4,400024
40000006521,101,NULL,1,NULL,NULL,4,400031
40000006522,101,NULL,1,NULL,NULL,4,400031
40000006607,101,NULL,1,NULL,NULL,4,400024
40000006608,101,NULL,1,NULL,NULL,4,400024
40000006636,101,NULL,1,NULL,NULL,4,400012
40000006638,101,NULL,1,170644,NULL,4,400041
40000006639,101,NULL,1,NULL,NULL,4,400041
40000006640,101,NULL,1,NULL,NULL,4,400041
40000006641,101,NULL,1,170511,NULL,4,400012
40000006642,101,NULL,1,NULL,NULL,4,400012
40000006643,101,NULL,1,NULL,NULL,4,400012
40000006656,101,NULL,1,170623,NULL,4,400001
40000006657,101,NULL,1,NULL,NULL,4,400001
40000006659,101,NULL,1,NULL,NULL,4,400001
40000006705,101,NULL,1,180405,NULL,4,400031
40000006706,101,NULL,1,NULL,NULL,4,400031
40000006707,101,NULL,1,NULL,NULL,4,400031
40000006708,101,NULL,1,170634,NULL,4,400031
40000006709,101,NULL,1,NULL,NULL,4,400031
40000006710,101,NULL,1,NULL,NULL,4,400031
40000006711,101,NULL,1,180053,NULL,4,400031
40000006712,101,NULL,1,NULL,NULL,4,400031
40000006713,101,NULL,1,180079,NULL,4,400031
40000006714,101,NULL,1,NULL,NULL,4,400031
40000006715,101,NULL,1,NULL,NULL,4,400031
40000006716,101,NULL,1,NULL,NULL,4,400031
40000006728,101,NULL,1,180210,NULL,4,400026
40000006729,101,NULL,1,NULL,NULL,4,400026
40000006730,101,NULL,1,NULL,NULL,4,400026
40000006731,101,NULL,1,180102,NULL,4,400014
40000006732,101,NULL,1,NULL,NULL,4,400014
40000006733,101,NULL,1,180130,NULL,4,400014
40000006734,101,NULL,1,NULL,NULL,4,400014
40000006735,101,NULL,1,NULL,NULL,4,400014
40000006736,101,NULL,1,NULL,NULL,4,400014
40000006741,101,NULL,1,NULL,NULL,4,400028
40000006747,101,NULL,1,180249,NULL,4,400021
40000006748,101,NULL,1,NULL,NULL,4,400021
40000006749,101,NULL,1,NULL,NULL,4,400021
40000006750,101,NULL,1,NULL,NULL,4,400021
40000006751,101,NULL,1,170618,NULL,4,400026
40000006752,101,NULL,1,NULL,NULL,4,400026
40000006753,101,NULL,1,180008,NULL,4,400026
40000006754,101,NULL,1,NULL,NULL,4,400026
40000006755,101,NULL,1,NULL,NULL,4,400026
40000006756,101,NULL,1,NULL,NULL,4,400026
40000006757,101,NULL,1,180236,NULL,4,400026
40000006758,101,NULL,1,NULL,NULL,4,400026
40000006759,101,NULL,1,180248,NULL,4,400026
40000006760,101,NULL,1,NULL,NULL,4,400026
40000006761,101,NULL,1,NULL,NULL,4,400026
40000006762,101,NULL,1,NULL,NULL,4,400026
40000006763,101,NULL,1,NULL,NULL,4,400026
40000006778,101,NULL,1,NULL,NULL,4,400031
40000006779,101,NULL,1,NULL,NULL,4,400031
40000006838,101,NULL,1,180403,NULL,4,400024
40000006839,101,NULL,1,NULL,NULL,4,400024
40000006840,101,NULL,1,180426,NULL,4,400024
40000006841,101,NULL,1,NULL,NULL,4,400024
40000006844,101,NULL,1,NULL,NULL,4,400024
40000006845,101,NULL,1,NULL,NULL,4,400024
40000006859,101,NULL,1,NULL,NULL,4,400056
40000006860,101,NULL,1,NULL,NULL,4,400056
40000006861,101,NULL,1,NULL,NULL,4,400026
40000006862,101,NULL,1,NULL,NULL,4,400026
40000006863,101,NULL,1,NULL,NULL,4,400031
40000006864,101,NULL,1,NULL,NULL,4,400031
40000006889,101,NULL,1,NULL,NULL,4,400048
40000006898,101,NULL,1,170540,NULL,4,400005
40000006899,101,NULL,1,NULL,NULL,4,400005
40000006900,101,NULL,1,NULL,NULL,4,400005
40000006910,101,NULL,1,180010,NULL,4,400044
40000006911,101,NULL,1,NULL,NULL,4,400044
40000006912,101,NULL,1,NULL,NULL,4,400044
40000006920,101,NULL,1,NULL,NULL,4,400005
40000006921,101,NULL,1,NULL,NULL,4,400005
40000006922,101,NULL,1,NULL,NULL,4,400019
40000006923,101,NULL,1,NULL,NULL,4,400019
40000006977,101,NULL,1,NULL,NULL,4,400018
40000006978,101,NULL,1,NULL,NULL,4,400018
40000006981,101,NULL,1,NULL,NULL,4,400031
40000006982,101,NULL,1,NULL,NULL,4,400031
40000006984,101,NULL,1,180461,NULL,4,400031
40000006985,101,NULL,1,NULL,NULL,4,400031
40000006986,101,NULL,1,NULL,NULL,4,400031
40000007010,101,NULL,1,NULL,NULL,4,400045
40000007011,101,NULL,1,NULL,NULL,4,400045
40000007020,101,NULL,1,NULL,NULL,4,400053
40000007035,101,NULL,1,NULL,NULL,4,400035
40000007036,101,NULL,1,NULL,NULL,4,400035
40000007056,101,NULL,4,NULL,NULL,4,400030
40000007087,101,NULL,1,170462,NULL,4,400040
40000007088,101,NULL,1,NULL,NULL,4,400040
40000007089,101,NULL,1,180022,NULL,4,400040
40000007090,101,NULL,1,NULL,NULL,4,400040
40000007091,101,NULL,1,NULL,NULL,4,400040
40000007092,101,NULL,1,NULL,NULL,4,400040
40000007105,101,NULL,1,NULL,NULL,4,400048
40000007116,101,NULL,1,NULL,NULL,4,400031
40000007117,101,NULL,1,NULL,NULL,4,400031
40000007125,101,NULL,1,180258,NULL,4,400052
40000007126,101,NULL,1,NULL,NULL,4,400052
40000007127,101,NULL,1,NULL,NULL,4,400052
40000007137,101,NULL,1,180038,NULL,4,400003
40000007138,101,NULL,1,NULL,NULL,4,400003
40000007139,101,NULL,1,NULL,NULL,4,400003
40000007144,101,NULL,1,NULL,NULL,4,400033
40000007145,101,NULL,1,NULL,NULL,4,400033
40000007158,101,NULL,1,180024,NULL,4,400003
40000007159,101,NULL,1,NULL,NULL,4,400003
40000007160,101,NULL,1,180055,NULL,4,400003
40000007161,101,NULL,1,NULL,NULL,4,400003
40000007162,101,NULL,1,NULL,NULL,4,400003
40000007163,101,NULL,1,NULL,NULL,4,400003
40000007164,101,NULL,1,180307,NULL,4,400037
40000007165,101,NULL,1,NULL,NULL,4,400037
40000007166,101,NULL,1,NULL,NULL,4,400037
40000007196,101,NULL,1,NULL,NULL,4,400028
